hand_speed_diff,com_std_diff,movement_diff,elbow_diff,visibility_avg,ball_speed_mean,ball_speed_max,rally_duration_frames,hand_speed_diff_last3,com_std_diff_last3,movement_diff_last3,elbow_diff_last3,visibility_avg_last3,ball_speed_mean_last3,ball_speed_max_last3,rally_duration_frames_last3,score_diff,total_points,rally_number,label,match_id,player1_name,player2_name
-0.005800746712603222,-0.003595171931088791,-0.009795198945195972,21.64613309252602,0.7352880292757665,3.0144584599715984,8.439704545454545,300.6818181818182,0.02464191176470591,-0.12040953867005268,0.047872205882352935,59.30999999999998,0.6503320220588235,2.012207610544218,5.020566666666666,75.66666666666667,1.0,3.0,22,1,0,LEBRUN Felix,MOREGARD Truls
-0.007283549051240174,-0.004934435028493456,-0.008769672152220796,19.848968484929,0.7390645168336797,3.0063856154386714,8.392339130434783,322.95652173913044,-0.014391684480809833,-0.12969924812081957,0.06375345772519535,47.6887701176962,0.6373909070163153,1.4113623724489794,5.0776666666666666,311.0,0.0,4.0,23,1,0,LEBRUN Felix,MOREGARD Truls
-0.0009509011741051648,-0.008757156423907023,-0.010854602479211592,19.297028131390288,0.7345567452989431,2.922707438753727,8.157595833333334,334.0416666666667,-0.045458351147476504,-0.1876705385789635,-0.010669208941471317,-7.433763215637124,0.7274702403496486,1.7440654974489795,5.997166666666668,507.3333333333333,1.0,5.0,24,1,0,LEBRUN Felix,MOREGARD Truls
0.004535904458112499,-0.00290527015810448,-0.011187169532116861,16.828484794153113,0.7297134109708564,2.9259457641543976,8.144888000000002,329.88,0.08033801304336112,0.0019240422527856866,-0.021394953836203406,-18.50093606058155,0.6888328767348479,2.276852661494926,5.982900000000001,544.0,2.0,6.0,25,1,0,LEBRUN Felix,MOREGARD Truls
0.013880721069863416,-0.00227311210318092,-0.012166836962699778,16.345689050322047,0.7305305743600893,2.9493401578407665,8.101023076923077,326.2307692307692,0.1761401253316576,0.01724325601577767,-0.038211767176372015,-10.512786614997907,0.6651036820625611,2.5119916495901644,5.8676,351.3333333333333,3.0,7.0,26,1,0,LEBRUN Felix,MOREGARD Truls
0.022122356763299097,-0.0022762047877457198,-0.01264960814875442,15.860677866857312,0.731753282222158,2.967297480838808,8.031425925925927,319.25925925925924,0.2067084202625332,0.04741109108949094,-0.027009653505097053,-11.630124249406512,0.709325577607876,3.3240178175194566,7.022066666666667,201.0,4.0,8.0,27,1,0,LEBRUN Felix,MOREGARD Truls
0.019936846325900166,0.0006886416929398024,-0.011338493111183696,13.12401771262623,0.7342291730644542,2.9435763885428408,7.937925000000001,321.42857142857144,0.14827802855746405,0.02943993650129406,-0.012599522936740671,-17.746541300097764,0.7718605238444352,3.090498258446534,6.213233333333334,251.0,5.0,9.0,28,1,0,LEBRUN Felix,MOREGARD Truls
0.02259233359092065,-0.0018884009963462916,-0.009820608093081048,14.141225583811929,0.731946084754265,2.933061619176642,7.834634482758622,313.2758620689655,0.09809297544008333,0.0013175248939422772,0.010513375443614604,-4.964124459275742,0.7442138415037873,2.791980950754226,5.525933333333334,201.0,6.0,10.0,29,1,0,LEBRUN Felix,MOREGARD Truls
0.018630134592435413,-0.0014821395108624486,-0.008934481762705618,12.85259988253335,0.7354130107170016,3.009171317781407,7.8732500000000005,321.1333333333333,-0.0127998649453377,0.005399759555459234,0.024501655711733576,-14.220101976382296,0.7683505671705936,3.3860358502647956,6.449666666666666,338.0,7.0,11.0,30,1,0,LEBRUN Felix,MOREGARD Truls
0.01780551997487181,-0.0013676422655253975,-0.007631274863047476,12.33274152987828,0.7398072244033067,3.039651666487154,7.9308516129032265,339.4516129032258,-0.002086859301392787,-0.019874197891712197,0.026969428786223913,4.947497157564096,0.7918690368992625,3.9363542606340793,7.864833333333333,507.6666666666667,6.0,12.0,31,1,0,LEBRUN Felix,MOREGARD Truls
